studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,germplasmEntryNumber,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Biomass_Time,Biomass_1_oat_g,Biomass_2_oat_g,Biomass_3_oat_g,Biomass_4_oat_g,Grain weight - g|CO_350:0005123,oat_grain_yield,Lodging,Biomass_1_pea_g,Biomass_2_pea_g,Biomass_3_pea_g,Biomass_4_pea_g,Pea grain weight - g|COMP:0000009,pea_grain_yield,Pea plant establishment - plants/ft2|COMP:0000052,Pea plant height - cm|day 151|COMP:0000087,Pea plant height - cm|day 176|COMP:0000088,Pea plant height - cm|day 196|COMP:0000089,Pea plant height - cm|day 214|COMP:0000090,Plant establishment - plants/ft2|CO_350:0005124,Plant height - cm|day 151|COMP:0000075,Plant height - cm|day 176|COMP:0000076,Plant height - cm|day 196|COMP:0000077,Plant height - cm|day 214|COMP:0000078,Biomass_1_weed_g,Biomass_2_weed_g,Biomass_3_weed_g,Biomass_4_weed_g,notes,AUSTRIAN FIELD PEAS,DS Admiral,Frostmaster Peas,Icicle Winter Peas,Maxum,ND Dawn,ND Victory,NDP140510Y,NDP150231Y,NDP150412G,Organic 4010,delta field pea,peaName,pea_type
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510800,SD170935,SD170935,NA,subplot,714459,SpringOatPeaIntercrop_2024_NY_119_subplot_3,1,3,119,2,12,test,NA,1,20.4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,12,22,96,133,125,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510800,SD170935,SD170935,NA,plot,711347,SpringOatPeaIntercrop_2024_NY_120,1,3,120,2,11,test,NA,,37.3,NA,211,NA,138,55,2,7.2,NA,20.3,NA,7,3,5.666666667,18.33333333,67.66666667,66.66666667,64.33333333,24.33333333,27,99,127.3333333,129.3333333,13.8,NA,212.4,NA,NA,NA,NA,NA,NA,NA,ND Dawn,NA,NA,NA,NA,NA,NA,ND Dawn,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510800,SD170935,SD170935,NA,subplot,714566,SpringOatPeaIntercrop_2024_NY_120_subplot_1,1,3,120,2,11,test,NA,3,NA,NA,211,NA,NA,NA,NA,NA,NA,20.3,NA,NA,NA,7,17,66,68,65,13,23,93,128,134,NA,NA,212.4,NA,NA,NA,NA,NA,NA,NA,ND Dawn,NA,NA,NA,NA,NA,NA,ND Dawn,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510800,SD170935,SD170935,NA,subplot,714568,SpringOatPeaIntercrop_2024_NY_120_subplot_2,1,3,120,2,11,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,20,61,69,64,35,29,99,126,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND Dawn,NA,NA,NA,NA,NA,NA,ND Dawn,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510800,SD170935,SD170935,NA,subplot,714570,SpringOatPeaIntercrop_2024_NY_120_subplot_3,1,3,120,2,11,test,NA,1,37.3,NA,NA,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA,5,18,76,63,64,25,29,105,128,124,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND Dawn,NA,NA,NA,NA,NA,NA,ND Dawn,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202122,IL17-7334,17-7334,NA,plot,711207,SpringOatPeaIntercrop_2024_NY_121,1,3,121,3,11,test,NA,,30.2,NA,NA,195,86,30,0,0,NA,NA,0,0,NA,3,0,0,0,0,23.33333333,28,84,92,94,18.8,NA,NA,174.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202122,IL17-7334,17-7334,NA,subplot,713653,SpringOatPeaIntercrop_2024_NY_121_subplot_1,1,3,121,3,11,test,NA,1,30.2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,9,0,0,0,0,19,22,79,90,95,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202122,IL17-7334,17-7334,NA,subplot,713655,SpringOatPeaIntercrop_2024_NY_121_subplot_2,1,3,121,3,11,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,29,28,89,98,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202122,IL17-7334,17-7334,NA,subplot,713657,SpringOatPeaIntercrop_2024_NY_121_subplot_3,1,3,121,3,11,test,NA,4,NA,NA,NA,195,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,22,34,84,88,84,NA,NA,NA,174.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202122,IL17-7334,17-7334,NA,plot,711169,SpringOatPeaIntercrop_2024_NY_122,1,3,122,3,12,test,NA,,33.4,NA,NA,170.9,219,80,0,5.4,NA,NA,3.3,0,0,3.666666667,23,63,54.66666667,68,17.33333333,29,77,79,87.66666667,15.3,NA,NA,235.3,NA,NA,DS Admiral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS Admiral,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202122,IL17-7334,17-7334,NA,subplot,713608,SpringOatPeaIntercrop_2024_NY_122_subplot_1,1,3,122,3,12,test,NA,1,33.4,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,6,23,59,61,73,13,27,79,79,85,15.3,NA,NA,NA,NA,NA,DS Admiral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS Admiral,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202122,IL17-7334,17-7334,NA,subplot,713610,SpringOatPeaIntercrop_2024_NY_122_subplot_2,1,3,122,3,12,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,23,71,48,67,23,30,78,79,82,NA,NA,NA,NA,NA,NA,DS Admiral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS Admiral,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202122,IL17-7334,17-7334,NA,subplot,713612,SpringOatPeaIntercrop_2024_NY_122_subplot_3,1,3,122,3,12,test,NA,4,NA,NA,NA,170.9,NA,NA,NA,NA,NA,NA,3.3,NA,NA,2,23,59,55,64,16,30,74,79,96,NA,NA,NA,235.3,NA,NA,DS Admiral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS Admiral,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510820,ND170376,ND170376,NA,plot,711348,SpringOatPeaIntercrop_2024_NY_123,1,3,123,3,13,test,NA,,NA,147.4,NA,230.4,202,79,2,NA,0,NA,0,2,NA,0,0,0,0,0,19.66666667,24,94,121,120.6666667,NA,137.4,NA,230.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510820,ND170376,ND170376,NA,subplot,714508,SpringOatPeaIntercrop_2024_NY_123_subplot_1,1,3,123,3,13,test,NA,2,NA,147.4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,18,21,90,122,120,NA,137.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510820,ND170376,ND170376,NA,subplot,714510,SpringOatPeaIntercrop_2024_NY_123_subplot_2,1,3,123,3,13,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,24,24,101,121,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510820,ND170376,ND170376,NA,subplot,714511,SpringOatPeaIntercrop_2024_NY_123_subplot_3,1,3,123,3,13,test,NA,4,NA,NA,NA,230.4,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,17,27,91,120,119,NA,NA,NA,230.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510820,ND170376,ND170376,NA,plot,711264,SpringOatPeaIntercrop_2024_NY_124,1,3,124,3,14,test,NA,,NA,225.7,NA,130.8,129,60,2,NA,36.2,NA,4.2,7,3,4.666666667,16.66666667,57.33333333,49.33333333,59.33333333,16,23.66666667,93,124.6666667,123.6666667,NA,71.6,NA,286.6,NA,NA,NA,NA,NA,NA,ND Dawn,NA,NA,NA,NA,NA,NA,ND Dawn,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510820,ND170376,ND170376,NA,subplot,713913,SpringOatPeaIntercrop_2024_NY_124_subplot_1,1,3,124,3,14,test,NA,2,NA,225.7,NA,NA,NA,NA,NA,NA,36.2,NA,NA,NA,NA,8,17,69,53,52,16,23,97,126,128,NA,71.6,NA,NA,NA,NA,NA,NA,NA,NA,ND Dawn,NA,NA,NA,NA,NA,NA,ND Dawn,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510820,ND170376,ND170376,NA,subplot,713915,SpringOatPeaIntercrop_2024_NY_124_subplot_2,1,3,124,3,14,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,17,46,49,72,27,27,99,126,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND Dawn,NA,NA,NA,NA,NA,NA,ND Dawn,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510820,ND170376,ND170376,NA,subplot,713917,SpringOatPeaIntercrop_2024_NY_124_subplot_3,1,3,124,3,14,test,NA,4,NA,NA,NA,130.8,NA,NA,NA,NA,NA,NA,4.2,NA,NA,1,16,57,46,54,5,21,83,122,115,NA,NA,NA,286.6,NA,NA,NA,NA,NA,NA,ND Dawn,NA,NA,NA,NA,NA,NA,ND Dawn,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85606,NATTY,"Natty,NATTY (ck),SD111779",NA,plot,711274,SpringOatPeaIntercrop_2024_NY_125,1,3,125,3,15,test,NA,,31.1,NA,NA,194.9,119,42,2,10.2,NA,NA,42.5,8,3,7.333333333,16.66666667,71,70,72.33333333,21.33333333,27,104.3333333,111,113.3333333,12.5,NA,NA,175.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP150231Y,NA,NA,NA,NDP150231Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85606,NATTY,"Natty,NATTY (ck),SD111779",NA,subplot,714095,SpringOatPeaIntercrop_2024_NY_125_subplot_1,1,3,125,3,15,test,NA,4,NA,NA,NA,194.9,NA,NA,NA,NA,NA,NA,42.5,NA,NA,8,15,75,79,75,17,26,99,116,114,NA,NA,NA,175.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP150231Y,NA,NA,NA,NDP150231Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85606,NATTY,"Natty,NATTY (ck),SD111779",NA,subplot,714096,SpringOatPeaIntercrop_2024_NY_125_subplot_2,1,3,125,3,15,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16,77,75,71,27,28,106,105,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP150231Y,NA,NA,NA,NDP150231Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85606,NATTY,"Natty,NATTY (ck),SD111779",NA,subplot,714097,SpringOatPeaIntercrop_2024_NY_125_subplot_3,1,3,125,3,15,test,NA,1,31.1,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA,9,19,61,56,71,20,27,108,112,116,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP150231Y,NA,NA,NA,NDP150231Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85606,NATTY,"Natty,NATTY (ck),SD111779",NA,plot,711333,SpringOatPeaIntercrop_2024_NY_126,1,3,126,3,16,test,NA,,16,NA,NA,NA,135,54,0,0,NA,NA,0,1,NA,0,0,0,0,0,17.33333333,24.66666667,100.6666667,107,110.3333333,30.6,NA,NA,127.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85606,NATTY,"Natty,NATTY (ck),SD111779",NA,subplot,714294,SpringOatPeaIntercrop_2024_NY_126_subplot_1,1,3,126,3,16,test,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,19,25,94,106,107,NA,NA,NA,127.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85606,NATTY,"Natty,NATTY (ck),SD111779",NA,subplot,714296,SpringOatPeaIntercrop_2024_NY_126_subplot_2,1,3,126,3,16,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,25,26,110,110,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85606,NATTY,"Natty,NATTY (ck),SD111779",NA,subplot,714297,SpringOatPeaIntercrop_2024_NY_126_subplot_3,1,3,126,3,16,test,NA,1,16,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,8,23,98,105,112,30.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",88226,NEWBURG,"ND030365,NEWBERG,Newburg,Newburg (ck)",NA,plot,711323,SpringOatPeaIntercrop_2024_NY_127,1,3,127,3,17,test,NA,,NA,209.2,NA,295.4,194,81,3,NA,0,NA,0,0,NA,0,0,0,0,0,24.33333333,23.33333333,92,114,116,NA,84.2,NA,137.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",88226,NEWBURG,"ND030365,NEWBERG,Newburg,Newburg (ck)",NA,subplot,714359,SpringOatPeaIntercrop_2024_NY_127_subplot_1,1,3,127,3,17,test,NA,4,NA,NA,NA,295.4,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,18,22,91,111,113,NA,NA,NA,137.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",88226,NEWBURG,"ND030365,NEWBERG,Newburg,Newburg (ck)",NA,subplot,714361,SpringOatPeaIntercrop_2024_NY_127_subplot_2,1,3,127,3,17,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,29,24,95,117,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",88226,NEWBURG,"ND030365,NEWBERG,Newburg,Newburg (ck)",NA,subplot,714363,SpringOatPeaIntercrop_2024_NY_127_subplot_3,1,3,127,3,17,test,NA,2,NA,209.2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,26,24,90,114,115,NA,84.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",88226,NEWBURG,"ND030365,NEWBERG,Newburg,Newburg (ck)",NA,plot,711292,SpringOatPeaIntercrop_2024_NY_128,1,3,128,3,18,test,NA,,NA,70.6,NA,299.9,162,93,3,NA,4.5,NA,0,2,1,0,9.666666667,53,57.33333333,25,20.66666667,25,94.66666667,116,115.6666667,NA,155.9,NA,102,NA,NA,NA,NA,Icicle Winter Peas,NA,NA,NA,NA,NA,NA,NA,NA,Icicle Winter Peas,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",88226,NEWBURG,"ND030365,NEWBERG,Newburg,Newburg (ck)",NA,subplot,714056,SpringOatPeaIntercrop_2024_NY_128_subplot_1,1,3,128,3,18,test,NA,4,NA,NA,NA,299.9,NA,NA,NA,NA,NA,NA,0,NA,NA,0,7,56,65,75,33,24,95,122,114,NA,NA,NA,102,NA,NA,NA,NA,Icicle Winter Peas,NA,NA,NA,NA,NA,NA,NA,NA,Icicle Winter Peas,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",88226,NEWBURG,"ND030365,NEWBERG,Newburg,Newburg (ck)",NA,subplot,714057,SpringOatPeaIntercrop_2024_NY_128_subplot_2,1,3,128,3,18,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,51,43,0,24,29,98,113,113,NA,NA,NA,NA,NA,NA,NA,NA,Icicle Winter Peas,NA,NA,NA,NA,NA,NA,NA,NA,Icicle Winter Peas,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",88226,NEWBURG,"ND030365,NEWBERG,Newburg,Newburg (ck)",NA,subplot,714058,SpringOatPeaIntercrop_2024_NY_128_subplot_3,1,3,128,3,18,test,NA,2,NA,70.6,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,0,11,52,64,0,5,22,91,113,120,NA,155.9,NA,NA,NA,NA,NA,NA,Icicle Winter Peas,NA,NA,NA,NA,NA,NA,NA,NA,Icicle Winter Peas,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510809,SD181377,SD181377,NA,plot,711216,SpringOatPeaIntercrop_2024_NY_129,1,3,129,3,19,test,NA,,33.3,NA,198.9,NA,114,40,2,10.6,NA,12,NA,10,4,6.666666667,16.66666667,59.33333333,54,58.66666667,18,22.66666667,91,102.6666667,105.3333333,12.5,NA,220.1,NA,NA,NA,DS Admiral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS Admiral,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510809,SD181377,SD181377,NA,subplot,713853,SpringOatPeaIntercrop_2024_NY_129_subplot_1,1,3,129,3,19,test,NA,3,NA,NA,198.9,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,2,19,53,47,63,15,21,83,98,104,NA,NA,220.1,NA,NA,NA,DS Admiral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS Admiral,field
