"","studyName","studyYear","studyLoc","germplasmName","peaName","pea_type","observationLevel","observationUnitName","plotNumber","blockNumber","Biomass_1_oat_g","Biomass_2_oat_g","Biomass_3_oat_g","Biomass_4_oat_g","oat_yield","Lodging","Biomass_1_pea_g","Biomass_2_pea_g","Biomass_3_pea_g","Biomass_4_pea_g","pea_yield","oat_fraction","location"
"932","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","IL17-5238","NDP150412G","field","plot","iCrop-UIUC-23_M461_IL17-5238xNDP150412G_208",208,2,NA,NA,NA,NA,387.8135473,NA,NA,NA,NA,NA,30.85828225,0.92629482073545,"IL"
"933","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","BAKER","NDP150231Y","field","plot","iCrop-UIUC-23_M461_BAKERxNDP150231Y_209",209,2,NA,NA,NA,NA,311.4184485,NA,NA,NA,NA,NA,61.88336603,0.834226988401025,"IL"
"934","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","SD190850","ND Dawn","field","plot","iCrop-UIUC-23_M461_SD190850xND_Dawn_210",210,2,NA,NA,NA,NA,290.2346547,NA,NA,NA,NA,NA,57.88012942,0.83373263055657,"IL"
"935","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","SD170935","AUSTRIAN FIELD PEAS","forage","plot","iCrop-UIUC-23_M461_SD170935xAUSTRIAN_FIELD_211",211,2,NA,NA,NA,NA,203.1642583,NA,NA,NA,NA,NA,99.24690779,0.671814671815183,"IL"
"936","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","HORSEPOWER","Maxum","forage","plot","iCrop-UIUC-23_M461_HORSEPOWERxMaxum_212",212,2,NA,NA,NA,NA,243.5302275,NA,NA,NA,NA,NA,95.4104727,0.718503936990451,"IL"
"937","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","LEGGETT","ND Dawn","field","plot","iCrop-UIUC-23_M461_LEGGETTxND_Dawn_213",213,2,NA,NA,NA,NA,219.1772048,NA,NA,NA,NA,NA,63.55138129,0.775221238966724,"IL"
"938","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","IL17-1253","NDP140510Y","field","plot","iCrop-UIUC-23_M461_IL17-1253xNDP140510Y_214",214,2,NA,NA,NA,NA,289.4006471,NA,NA,NA,NA,NA,65.05259502,0.816470588247641,"IL"
"939","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","OT2130","Frostmaster Peas","forage","plot","iCrop-UIUC-23_M461_OT2130xFrostmaster_215",215,2,NA,NA,NA,NA,238.1925787,NA,NA,NA,NA,NA,69.22263317,0.774823657069798,"IL"
"940","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","HAYDEN","delta field pea","field","plot","iCrop-UIUC-23_M461_HAYDENxdelta_field_216",216,2,NA,NA,NA,NA,293.4038837,NA,NA,NA,NA,NA,65.71980113,0.816999535519051,"IL"
"941","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","A10","ND Victory","field","plot","iCrop-UIUC-23_M461_A10xND_Victory_217",217,2,NA,NA,NA,NA,139.279274,NA,NA,NA,NA,NA,129.771587,0.517668939925823,"IL"
"942","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","CORRAL","Organic 4010","forage","plot","iCrop-UIUC-23_M461_CORRALxOrganic_4010_218",218,2,NA,NA,NA,NA,344.1115475,NA,NA,NA,NA,NA,31.52548836,0.916074600344388,"IL"
"943","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","ND170307","Organic 4010","forage","plot","iCrop-UIUC-23_M461_ND170307xOrganic_4010_219",219,2,NA,NA,NA,NA,256.5407465,NA,NA,NA,NA,NA,42.200786,0.858738135113503,"IL"
"944","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","WARRIOR","Icicle Winter Peas","forage","plot","iCrop-UIUC-23_M461_WARRIORxIcicle_Winter_220",220,2,NA,NA,NA,NA,375.3034328,NA,NA,NA,NA,NA,6.505259502,0.982961992135961,"IL"
"945","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","ND170376","NDP140510Y","field","plot","iCrop-UIUC-23_M461_ND170376xNDP140510Y_221",221,2,NA,NA,NA,NA,208.0015025,NA,NA,NA,NA,NA,92.90844982,0.691241685083259,"IL"
"946","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","OGLE","NDP150412G","field","plot","iCrop-UIUC-23_M461_OGLExNDP150412G_222",222,2,NA,NA,NA,NA,297.5739218,NA,NA,NA,NA,NA,35.86232803,0.89244622308377,"IL"
"947","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","SD190992","Frostmaster Peas","forage","plot","iCrop-UIUC-23_M461_SD190992xFrostmaster_223",223,2,NA,NA,NA,NA,293.2370822,NA,NA,NA,NA,NA,66.72061028,0.814643188147154,"IL"
"948","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","GOLIATH","ND Victory","field","plot","iCrop-UIUC-23_M461_GOLIATHxND_Victory_224",224,2,NA,NA,NA,NA,272.2200899,NA,NA,NA,NA,NA,44.53600736,0.859399684030568,"IL"
"949","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","BUCKSKIN","DS Admiral","field","plot","iCrop-UIUC-23_M461_BUCKSKINxDS_Admiral_225",225,2,NA,NA,NA,NA,238.0257772,NA,NA,NA,NA,NA,71.72465605,0.768443726462487,"IL"
"950","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","ND161488","NDP140510Y","field","plot","iCrop-UIUC-23_M461_ND161488xNDP140510Y_301",301,3,NA,NA,NA,NA,294.2378913,NA,NA,NA,NA,NA,68.88903011,0.810289389058492,"IL"
"951","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","SD170935","DS Admiral","field","plot","iCrop-UIUC-23_M461_SD170935xDS_Admiral_302",302,3,NA,NA,NA,NA,249.701884,NA,NA,NA,NA,NA,69.05583164,0.783359497663139,"IL"
"952","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","SPURS","Maxum","forage","plot","iCrop-UIUC-23_M461_SPURSxMaxum_303",303,3,NA,NA,NA,NA,220.0112124,NA,NA,NA,NA,NA,122.0987168,0.64310092640246,"IL"
"953","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","IL15-5752","ND Victory","field","plot","iCrop-UIUC-23_M461_IL15-5752xND_Victory_304",304,3,NA,NA,NA,NA,282.8953876,NA,NA,NA,NA,NA,73.22586978,0.794379391113224,"IL"
"954","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","ESKER","NDP150231Y","field","plot","iCrop-UIUC-23_M461_ESKERxNDP150231Y_305",305,3,NA,NA,NA,NA,346.1131658,NA,NA,NA,NA,NA,73.22586978,0.825377883843513,"IL"
"955","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","SADDLE","delta field pea","field","plot","iCrop-UIUC-23_M461_SADDLExdelta_field_306",306,3,NA,NA,NA,NA,378.1390588,NA,NA,NA,NA,NA,54.21049585,0.874614197546971,"IL"
"956","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","A25","DS Admiral","field","plot","iCrop-UIUC-23_M461_A25xDS_Admiral_307",307,3,NA,NA,NA,NA,165.4671135,NA,NA,NA,NA,NA,102.0825337,0.618453865410292,"IL"
"957","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","SD190992","NDP140510Y","field","plot","iCrop-UIUC-23_M461_SD190992xNDP140510Y_308",308,3,NA,NA,NA,NA,282.5617845,NA,NA,NA,NA,NA,62.71737366,0.818357487911456,"IL"
"958","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","SD180580","NDP150412G","field","plot","iCrop-UIUC-23_M461_SD180580xNDP150412G_309",309,3,NA,NA,NA,NA,306.5812042,NA,NA,NA,NA,NA,45.37001499,0.871090047380949,"IL"
"959","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","WI_X10642-3","ND Dawn","field","plot","iCrop-UIUC-23_M461_WI-X10642-3xND_Dawn_310",310,3,NA,NA,NA,NA,281.0605708,NA,NA,NA,NA,NA,56.37891569,0.832921403845039,"IL"
"960","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","WI_X10680-3","AUSTRIAN FIELD PEAS","forage","plot","iCrop-UIUC-23_M461_WI-X10680-3xAUSTRIAN_FIELD_311",311,3,NA,NA,NA,NA,271.5528838,NA,NA,NA,NA,NA,81.56594607,0.76901275386524,"IL"
"961","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","MN18038X_008","Organic 4010","forage","plot","iCrop-UIUC-23_M461_MN18038X-008xOrganic_4010_312",312,3,NA,NA,NA,NA,316.0888912,NA,NA,NA,NA,NA,20.85019071,0.938118811887873,"IL"
"962","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","LEGGETT","Frostmaster Peas","forage","plot","iCrop-UIUC-23_M461_LEGGETTxFrostmaster_313",313,3,NA,NA,NA,NA,207.6678995,NA,NA,NA,NA,NA,82.23315217,0.716340621407584,"IL"
"963","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","NEWBURG","ND Victory","field","plot","iCrop-UIUC-23_M461_NEWBURGxND_Victory_314",314,3,NA,NA,NA,NA,258.8759679,NA,NA,NA,NA,NA,51.37486992,0.834408602145963,"IL"
"964","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","SD181245","Maxum","forage","plot","iCrop-UIUC-23_M461_SD181245xMaxum_315",315,3,NA,NA,NA,NA,219.8444109,NA,NA,NA,NA,NA,128.1035717,0.631831256089599,"IL"
"965","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","IL17-1704","Icicle Winter Peas","forage","plot","iCrop-UIUC-23_M461_IL17-1704xIcicle_Winter_316",316,3,NA,NA,NA,NA,315.2548836,NA,NA,NA,NA,NA,19.34897698,0.942173479569361,"IL"
"966","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","WARRIOR","NDP150231Y","field","plot","iCrop-UIUC-23_M461_WARRIORxNDP150231Y_317",317,3,NA,NA,NA,NA,327.4313949,NA,NA,NA,NA,NA,59.7149462,0.845756139576751,"IL"
"967","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","COLT","Frostmaster Peas","forage","plot","iCrop-UIUC-23_M461_COLTxFrostmaster_318",318,3,NA,NA,NA,NA,248.8678763,NA,NA,NA,NA,NA,103.9173505,0.705437352230986,"IL"
"968","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","HAYDEN","AUSTRIAN FIELD PEAS","forage","plot","iCrop-UIUC-23_M461_HAYDENxAUSTRIAN_FIELD_319",319,3,NA,NA,NA,NA,309.5836317,NA,NA,NA,NA,NA,99.08010627,0.757551020400852,"IL"
"969","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","ND170376","Icicle Winter Peas","forage","plot","iCrop-UIUC-23_M461_ND170376xIcicle_Winter_320",320,3,NA,NA,NA,NA,264.2136167,NA,NA,NA,NA,NA,30.85828225,0.895421141898609,"IL"
"970","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","SD191467","ND Dawn","field","plot","iCrop-UIUC-23_M461_SD191467xND_Dawn_321",321,3,NA,NA,NA,NA,386.6459366,NA,NA,NA,NA,NA,65.05259502,0.855982274755928,"IL"
"971","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","RUSHMORE","Organic 4010","forage","plot","iCrop-UIUC-23_M461_RUSHMORExOrganic_4010_322",322,3,NA,NA,NA,NA,330.1002194,NA,NA,NA,NA,NA,54.87770196,0.857452339692273,"IL"
"972","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","SD181237","NDP150231Y","field","plot","iCrop-UIUC-23_M461_SD181237xNDP150231Y_323",323,3,NA,NA,NA,NA,214.0063575,NA,NA,NA,NA,NA,113.591839,0.653258655836343,"IL"
"973","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","A10","Icicle Winter Peas","forage","plot","iCrop-UIUC-23_M461_A10xIcicle_Winter_324",324,3,NA,NA,NA,NA,189.9869378,NA,NA,NA,NA,NA,71.55785453,0.726403061240413,"IL"
"974","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","SABER","AUSTRIAN FIELD PEAS","forage","plot","iCrop-UIUC-23_M461_SABERxAUSTRIAN_FIELD_325",325,3,NA,NA,NA,NA,296.9067157,NA,NA,NA,NA,NA,81.39914454,0.784832451476274,"IL"
"975","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","NATTY","DS Admiral","field","plot","iCrop-UIUC-23_M461_NATTYxDS_Admiral_401",401,4,NA,NA,NA,NA,244.5310367,NA,NA,NA,NA,NA,81.56594607,0.749872122774195,"IL"
"976","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","WI_X10680-3","NDP150231Y","field","plot","iCrop-UIUC-23_M461_WI-X10680-3xNDP150231Y_402",402,4,NA,NA,NA,NA,257.3747542,NA,NA,NA,NA,NA,103.2501444,0.713691026879085,"IL"
"977","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","IL17-1253","AUSTRIAN FIELD PEAS","forage","plot","iCrop-UIUC-23_M461_IL17-1253xAUSTRIAN_FIELD_403",403,4,NA,NA,NA,NA,275.2225174,NA,NA,NA,NA,NA,110.2558085,0.713976633465503,"IL"
"978","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","SD191467","AUSTRIAN FIELD PEAS","forage","plot","iCrop-UIUC-23_M461_SD191467xAUSTRIAN_FIELD_404",404,4,NA,NA,NA,NA,270.3852732,NA,NA,NA,NA,NA,118.0954802,0.696006869924898,"IL"
"979","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","OT2130","ND Victory","field","plot","iCrop-UIUC-23_M461_OT2130xND_Victory_405",405,4,NA,NA,NA,NA,292.9034791,NA,NA,NA,NA,NA,66.05340418,0.81598513009019,"IL"
"980","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","SD181377","Maxum","forage","plot","iCrop-UIUC-23_M461_SD181377xMaxum_406",406,4,NA,NA,NA,NA,297.9075249,NA,NA,NA,NA,NA,133.6080221,0.690374951658463,"IL"
"981","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","OT3120","NDP140510Y","field","plot","iCrop-UIUC-23_M461_OT3120xNDP140510Y_407",407,4,NA,NA,NA,NA,297.7407234,NA,NA,NA,NA,NA,103.0833429,0.742821473142667,"IL"
"982","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","WI_X10710-7","delta field pea","field","plot","iCrop-UIUC-23_M461_WI-X10710-7xdelta_field_408",408,4,NA,NA,NA,NA,301.5771585,NA,NA,NA,NA,NA,72.22506063,0.806782686314439,"IL"
"983","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","BAKER","NDP150412G","field","plot","iCrop-UIUC-23_M461_BAKERxNDP150412G_409",409,4,NA,NA,NA,NA,331.7682346,NA,NA,NA,NA,NA,36.02912955,0.902040816324866,"IL"
"984","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","A11","Frostmaster Peas","forage","plot","iCrop-UIUC-23_M461_A11xFrostmaster_410",410,4,NA,NA,NA,NA,169.6371516,NA,NA,NA,NA,NA,157.6274418,0.518348623777521,"IL"
"985","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","ND161488","Icicle Winter Peas","forage","plot","iCrop-UIUC-23_M461_ND161488xIcicle_Winter_411",411,4,NA,NA,NA,NA,363.627326,NA,NA,NA,NA,NA,18.1813663,0.952380952380952,"IL"
"986","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","IL17-1704","ND Victory","field","plot","iCrop-UIUC-23_M461_IL17-1704xND_Victory_412",412,4,NA,NA,NA,NA,299.7423417,NA,NA,NA,NA,NA,80.23153386,0.788849868318563,"IL"
"987","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","IL15-5752","Maxum","forage","plot","iCrop-UIUC-23_M461_IL15-5752xMaxum_413",413,4,NA,NA,NA,NA,196.3253957,NA,NA,NA,NA,NA,150.9553808,0.56532180582705,"IL"
"988","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","DEON","NDP150231Y","field","plot","iCrop-UIUC-23_M461_DEONxNDP150231Y_414",414,4,NA,NA,NA,NA,270.0516701,NA,NA,NA,NA,NA,95.91087728,0.737921604364585,"IL"
"989","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","BUCKSKIN","Organic 4010","forage","plot","iCrop-UIUC-23_M461_BUCKSKINxOrganic_4010_415",415,4,NA,NA,NA,NA,308.2492195,NA,NA,NA,NA,NA,35.86232803,0.895782840513733,"IL"
"990","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","REINS","Organic 4010","forage","plot","iCrop-UIUC-23_M461_REINSxOrganic_4010_416",416,4,NA,NA,NA,NA,350.7836085,NA,NA,NA,NA,NA,56.37891569,0.861532158928038,"IL"
"991","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","IL17-7339","NDP140510Y","field","plot","iCrop-UIUC-23_M461_IL17-7339xNDP140510Y_417",417,4,NA,NA,NA,NA,353.786036,NA,NA,NA,NA,NA,83.0671598,0.809851088194786,"IL"
"992","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","MN18015X_004","Frostmaster Peas","forage","plot","iCrop-UIUC-23_M461_MN18015X-004xFrostmaster_418",418,4,NA,NA,NA,NA,304.4127844,NA,NA,NA,NA,NA,106.5861749,0.740665584454194,"IL"
"993","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","EXCEL","Icicle Winter Peas","forage","plot","iCrop-UIUC-23_M461_EXCELxIcicle_Winter_419",419,4,NA,NA,NA,NA,363.4605245,NA,NA,NA,NA,NA,20.85019071,0.945746527783888,"IL"
"994","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","IL17-1253","DS Admiral","field","plot","iCrop-UIUC-23_M461_IL17-1253xDS_Admiral_420",420,4,NA,NA,NA,NA,349.4491963,NA,NA,NA,NA,NA,80.56513691,0.812645461585915,"IL"
"995","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","RUSHMORE","ND Dawn","field","plot","iCrop-UIUC-23_M461_RUSHMORExND_Dawn_421",421,4,NA,NA,NA,NA,308.2492195,NA,NA,NA,NA,NA,71.05744995,0.81266490765102,"IL"
"996","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","WI_X10642-3","DS Admiral","field","plot","iCrop-UIUC-23_M461_WI-X10642-3xDS_Admiral_422",422,4,NA,NA,NA,NA,316.7560973,NA,NA,NA,NA,NA,52.20887754,0.858499095848759,"IL"
"997","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","SD181237","NDP150412G","field","plot","iCrop-UIUC-23_M461_SD181237xNDP150412G_423",423,4,NA,NA,NA,NA,282.06138,NA,NA,NA,NA,NA,57.71332789,0.830142366250862,"IL"
"998","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","HORSEPOWER","ND Dawn","field","plot","iCrop-UIUC-23_M461_HORSEPOWERxND_Dawn_424",424,4,NA,NA,NA,NA,357.9560742,NA,NA,NA,NA,NA,58.54733552,0.859431317598674,"IL"
"999","Illinois_OatPeaIntercropPilot_2023_Urbana",2023,"IL","GOPHER","ND Dawn","field","plot","iCrop-UIUC-23_M461_GOPHERxND_Dawn_425",425,4,NA,NA,NA,NA,202.6638537,NA,NA,NA,NA,NA,69.55623622,0.744485294085234,"IL"
"1000","SpringOatPeaIntercrop_2024_IL",2024,"IL","ND170376",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_1",1,1,NA,NA,NA,NA,320.52,NA,NA,NA,NA,NA,NA,NA,"IL"
"1001","SpringOatPeaIntercrop_2024_IL",2024,"IL","OT3120",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_10",10,1,NA,NA,NA,NA,374.53,NA,NA,NA,NA,NA,NA,NA,"IL"
"1002","SpringOatPeaIntercrop_2024_IL",2024,"IL","GOPHER",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_100",100,2,NA,NA,NA,NA,270.77,NA,NA,NA,NA,NA,NA,NA,"IL"
"1003","SpringOatPeaIntercrop_2024_IL",2024,"IL","NATTY",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_101",101,3,NA,NA,NA,NA,388.75,NA,NA,NA,NA,NA,NA,NA,"IL"
"1004","SpringOatPeaIntercrop_2024_IL",2024,"IL","NATTY","Frostmaster Peas","forage","plot","SpringOatPeaIntercrop_2024_IL_102",102,3,NA,NA,NA,NA,397.99,NA,NA,NA,NA,NA,106.651988332678,0.788658116449935,"IL"
"1005","SpringOatPeaIntercrop_2024_IL",2024,"IL","IL17-5238","Maxum","forage","plot","SpringOatPeaIntercrop_2024_IL_103",103,3,NA,NA,NA,NA,309.15,NA,NA,NA,NA,NA,137.690270819388,0.69185796399483,"IL"
"1006","SpringOatPeaIntercrop_2024_IL",2024,"IL","IL17-5238",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_104",104,3,NA,NA,NA,NA,436.36,NA,NA,NA,NA,NA,NA,NA,"IL"
"1007","SpringOatPeaIntercrop_2024_IL",2024,"IL","RUSHMORE",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_105",105,3,NA,NA,NA,NA,492.51,NA,NA,NA,NA,NA,NA,NA,"IL"
"1008","SpringOatPeaIntercrop_2024_IL",2024,"IL","RUSHMORE","Maxum","forage","plot","SpringOatPeaIntercrop_2024_IL_106",106,3,NA,NA,NA,NA,405.8,NA,NA,NA,NA,NA,97.8309115835523,0.805748794735523,"IL"
"1009","SpringOatPeaIntercrop_2024_IL",2024,"IL","A10",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_107",107,3,NA,NA,NA,NA,389.46,NA,NA,NA,NA,NA,NA,NA,"IL"
"1010","SpringOatPeaIntercrop_2024_IL",2024,"IL","A10","ND Victory","field","plot","SpringOatPeaIntercrop_2024_IL_108",108,3,NA,NA,NA,NA,370.27,NA,NA,NA,NA,NA,126.628671911959,0.745161983579632,"IL"
"1011","SpringOatPeaIntercrop_2024_IL",2024,"IL","SD180580",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_109",109,3,NA,NA,NA,NA,420.73,NA,NA,NA,NA,NA,NA,NA,"IL"
"1012","SpringOatPeaIntercrop_2024_IL",2024,"IL","MN18038X_008","ND Dawn","field","plot","SpringOatPeaIntercrop_2024_IL_11",11,1,NA,NA,NA,NA,334.73,NA,NA,NA,NA,NA,24.8964315352762,0.930771407905167,"IL"
"1013","SpringOatPeaIntercrop_2024_IL",2024,"IL","SD180580","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_IL_110",110,3,NA,NA,NA,NA,415.04,NA,NA,NA,NA,NA,93.396871228308,0.816305865067034,"IL"
"1014","SpringOatPeaIntercrop_2024_IL",2024,"IL","OT2130",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_111",111,3,NA,NA,NA,NA,373.82,NA,NA,NA,NA,NA,NA,NA,"IL"
"1015","SpringOatPeaIntercrop_2024_IL",2024,"IL","OT2130","NDP150231Y","field","plot","SpringOatPeaIntercrop_2024_IL_112",112,3,NA,NA,NA,NA,397.28,NA,NA,NA,NA,NA,60.8544619779816,0.867168992886402,"IL"
"1016","SpringOatPeaIntercrop_2024_IL",2024,"IL","IL17-7339","ND Dawn","field","plot","SpringOatPeaIntercrop_2024_IL_113",113,3,NA,NA,NA,NA,444.89,NA,NA,NA,NA,NA,59.0683114461871,0.882791274387992,"IL"
"1017","SpringOatPeaIntercrop_2024_IL",2024,"IL","IL17-7339",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_114",114,3,NA,NA,NA,NA,456.97,NA,NA,NA,NA,NA,NA,NA,"IL"
"1018","SpringOatPeaIntercrop_2024_IL",2024,"IL","IL17-1253",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_115",115,3,NA,NA,NA,NA,429.26,NA,NA,NA,NA,NA,NA,NA,"IL"
"1019","SpringOatPeaIntercrop_2024_IL",2024,"IL","IL17-1253","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_IL_116",116,3,NA,NA,NA,NA,452,NA,NA,NA,NA,NA,32.4640693147214,0.932989727472169,"IL"
"1020","SpringOatPeaIntercrop_2024_IL",2024,"IL","A11","NDP140510Y","field","plot","SpringOatPeaIntercrop_2024_IL_117",117,3,NA,NA,NA,NA,405.09,NA,NA,NA,NA,NA,91.8927444646916,0.815098722263143,"IL"
"1021","SpringOatPeaIntercrop_2024_IL",2024,"IL","A11",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_118",118,3,NA,NA,NA,NA,388.75,NA,NA,NA,NA,NA,NA,NA,"IL"
"1022","SpringOatPeaIntercrop_2024_IL",2024,"IL","BAKER","AUSTRIAN FIELD PEAS","forage","plot","SpringOatPeaIntercrop_2024_IL_119",119,3,NA,NA,NA,NA,432.1,NA,NA,NA,NA,NA,61.8102091923629,0.874855372409827,"IL"
"1023","SpringOatPeaIntercrop_2024_IL",2024,"IL","MN18038X_008",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_12",12,1,NA,NA,NA,NA,388.75,NA,NA,NA,NA,NA,NA,NA,"IL"
"1024","SpringOatPeaIntercrop_2024_IL",2024,"IL","BAKER",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_120",120,3,NA,NA,NA,NA,444.18,NA,NA,NA,NA,NA,NA,NA,"IL"
"1025","SpringOatPeaIntercrop_2024_IL",2024,"IL","HORSEPOWER","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_IL_121",121,3,NA,NA,NA,NA,415.04,NA,NA,NA,NA,NA,38.6999281888812,0.914709008873534,"IL"
"1026","SpringOatPeaIntercrop_2024_IL",2024,"IL","HORSEPOWER",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_122",122,3,NA,NA,NA,NA,429.26,NA,NA,NA,NA,NA,NA,NA,"IL"
"1027","SpringOatPeaIntercrop_2024_IL",2024,"IL","IL17-1253","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_IL_123",123,3,NA,NA,NA,NA,456.26,NA,NA,NA,NA,NA,85.8605694231048,0.841620897147524,"IL"
"1028","SpringOatPeaIntercrop_2024_IL",2024,"IL","IL17-1253",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_124",124,3,NA,NA,NA,NA,444.89,NA,NA,NA,NA,NA,NA,NA,"IL"
"1029","SpringOatPeaIntercrop_2024_IL",2024,"IL","IL17-7334","delta field pea","field","plot","SpringOatPeaIntercrop_2024_IL_125",125,3,NA,NA,NA,NA,494.64,NA,NA,NA,NA,NA,66.6046132513903,0.881326944297001,"IL"
"1030","SpringOatPeaIntercrop_2024_IL",2024,"IL","IL17-7334",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_126",126,3,NA,NA,NA,NA,472.61,NA,NA,NA,NA,NA,NA,NA,"IL"
"1031","SpringOatPeaIntercrop_2024_IL",2024,"IL","HAYDEN",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_127",127,3,NA,NA,NA,NA,442.76,NA,NA,NA,NA,NA,NA,NA,"IL"
"1032","SpringOatPeaIntercrop_2024_IL",2024,"IL","HAYDEN","ND Dawn","field","plot","SpringOatPeaIntercrop_2024_IL_128",128,3,NA,NA,NA,NA,439.21,NA,NA,NA,NA,NA,49.8085310576734,0.898145923120858,"IL"
